interaction_id,user_id,restaurant_id,interaction_type,rating,timestamp
I002476,U0227,R0129,rated,4.0,2024-02-23 02:24:00
I002477,U0338,R0086,visited,3.0,2024-12-29 16:38:00
I002478,U0398,R0193,visited,4.0,2024-08-22 13:43:00
I002479,U0384,R0037,viewed,,2024-10-22 16:37:00
I002480,U0317,R0117,rated,3.0,2024-09-10 08:24:00
I002481,U0293,R0246,rated,3.0,2024-10-31 04:29:00
I002482,U0054,R0169,rated,3.0,2025-02-04 07:13:00
I002483,U0452,R0266,rated,2.0,2024-03-15 16:23:00
I002484,U0027,R0292,viewed,,2024-05-01 15:37:00
I002485,U0161,R0237,visited,4.0,2025-02-13 09:17:00
I002486,U0057,R0023,saved,,2025-02-28 05:47:00
I002487,U0219,R0070,rated,3.0,2024-06-24 09:41:00
I002488,U0056,R0201,rated,5.0,2024-05-12 07:21:00
I002489,U0297,R0264,saved,,2024-06-17 20:40:00
I002490,U0364,R0291,visited,,2025-02-04 18:27:00
I002491,U0473,R0255,saved,,2025-02-12 17:04:00
I002492,U0347,R0020,rated,3.0,2024-04-17 01:28:00
I002493,U0431,R0239,viewed,,2025-03-26 21:40:00
I002494,U0441,R0099,viewed,,2024-11-16 00:31:00
I002495,U0261,R0274,saved,,2024-03-17 06:12:00
I002496,U0082,R0235,visited,,2025-02-18 03:18:00
I002497,U0320,R0231,saved,,2024-01-28 06:08:00
I002498,U0496,R0066,visited,5.0,2024-08-05 19:21:00
I002499,U0364,R0183,saved,,2024-08-19 01:58:00
I002500,U0077,R0019,viewed,,2024-05-08 02:12:00
I002501,U0215,R0159,visited,3.0,2024-05-20 15:51:00
I002502,U0324,R0014,viewed,,2024-08-02 17:44:00
I002503,U0109,R0171,viewed,,2024-09-06 17:38:00
I002504,U0211,R0019,viewed,,2025-01-14 07:25:00
I002505,U0218,R0289,visited,5.0,2024-02-01 18:28:00
I002506,U0206,R0054,saved,,2024-08-09 20:58:00
I002507,U0089,R0020,saved,,2024-04-16 08:19:00
I002508,U0419,R0119,visited,,2025-01-14 19:10:00
I002509,U0313,R0076,rated,4.0,2024-04-24 00:30:00
I002510,U0044,R0082,viewed,,2025-03-19 01:57:00
I002511,U0262,R0120,visited,4.0,2024-08-20 01:20:00
I002512,U0147,R0287,saved,,2024-10-01 14:50:00
I002513,U0032,R0205,viewed,,2024-12-04 16:53:00
I002514,U0007,R0291,saved,,2024-01-10 20:27:00
I002515,U0176,R0091,viewed,,2024-10-08 14:44:00
I002516,U0464,R0275,visited,,2024-12-23 19:17:00
I002517,U0214,R0163,viewed,,2025-03-20 01:27:00
I002518,U0408,R0070,rated,5.0,2024-07-24 21:46:00
I002519,U0037,R0194,viewed,,2024-01-01 10:12:00
I002520,U0444,R0253,visited,,2024-06-20 12:46:00
I002521,U0006,R0104,visited,,2024-07-12 09:30:00
I002522,U0326,R0033,saved,,2024-04-07 03:56:00
I002523,U0090,R0135,saved,,2024-05-01 11:43:00
I002524,U0352,R0139,viewed,,2024-01-10 02:36:00
I002525,U0268,R0226,saved,,2024-08-29 00:44:00
I002526,U0021,R0246,viewed,,2024-01-29 15:52:00
I002527,U0147,R0030,viewed,,2024-10-07 18:23:00
I002528,U0232,R0078,viewed,,2024-02-12 21:03:00
I002529,U0168,R0035,rated,4.0,2024-10-19 00:03:00
I002530,U0347,R0241,viewed,,2024-10-11 23:23:00
I002531,U0015,R0091,viewed,,2024-06-27 21:18:00
I002532,U0290,R0243,rated,5.0,2024-11-16 07:45:00
I002533,U0350,R0090,viewed,,2024-12-11 05:39:00
I002534,U0462,R0241,visited,,2024-05-17 20:29:00
I002535,U0445,R0217,visited,,2025-01-18 09:16:00
I002536,U0426,R0086,viewed,,2024-12-13 21:39:00
I002537,U0085,R0029,saved,,2024-02-27 11:49:00
I002538,U0369,R0109,viewed,,2025-02-10 21:54:00
I002539,U0352,R0230,viewed,,2024-12-12 12:49:00
I002540,U0164,R0176,viewed,,2025-02-11 14:19:00
I002541,U0018,R0264,rated,3.0,2025-02-12 10:32:00
I002542,U0206,R0088,viewed,,2024-07-01 14:16:00
I002543,U0136,R0170,saved,,2024-10-12 13:13:00
I002544,U0094,R0133,viewed,,2024-03-15 14:47:00
I002545,U0303,R0056,viewed,,2024-12-20 01:58:00
I002546,U0359,R0266,visited,3.0,2024-09-30 08:26:00
I002547,U0420,R0085,visited,,2024-03-01 16:42:00
I002548,U0355,R0273,rated,5.0,2025-03-28 04:09:00
I002549,U0337,R0215,viewed,,2024-09-10 21:59:00
I002550,U0069,R0005,viewed,,2024-10-06 05:52:00
I002551,U0412,R0145,visited,,2024-10-03 08:28:00
I002552,U0157,R0198,viewed,,2024-05-06 14:06:00
I002553,U0451,R0093,viewed,,2024-08-22 05:31:00
I002554,U0173,R0275,viewed,,2025-02-13 04:39:00
I002555,U0427,R0093,visited,,2024-11-13 16:33:00
I002556,U0278,R0269,viewed,,2024-05-30 08:21:00
I002557,U0121,R0143,rated,2.0,2024-03-10 23:59:00
I002558,U0298,R0110,visited,5.0,2024-06-17 19:27:00
I002559,U0094,R0233,rated,4.0,2024-12-23 18:13:00
I002560,U0265,R0014,visited,,2024-09-27 09:50:00
I002561,U0217,R0179,rated,3.0,2024-02-05 11:26:00
I002562,U0284,R0206,viewed,,2024-05-02 01:51:00
I002563,U0053,R0194,saved,,2024-08-18 20:59:00
I002564,U0154,R0124,viewed,,2024-08-13 21:11:00
I002565,U0414,R0252,viewed,,2024-11-28 05:18:00
I002566,U0181,R0215,viewed,,2025-02-16 03:08:00
I002567,U0358,R0008,visited,,2024-09-06 17:48:00
I002568,U0214,R0040,visited,5.0,2025-03-17 16:21:00
I002569,U0182,R0222,visited,4.0,2024-01-15 05:40:00
I002570,U0091,R0174,visited,,2024-09-24 22:34:00
I002571,U0315,R0140,rated,4.0,2024-11-06 16:48:00
I002572,U0230,R0019,viewed,,2024-02-10 21:14:00
I002573,U0387,R0086,viewed,,2024-01-09 06:55:00
I002574,U0476,R0247,viewed,,2024-10-04 22:42:00
I002575,U0399,R0174,viewed,,2024-08-24 23:24:00
I002576,U0015,R0125,viewed,,2024-09-04 14:35:00
I002577,U0116,R0138,viewed,,2025-01-15 00:26:00
I002578,U0094,R0275,viewed,,2024-11-22 20:22:00
I002579,U0417,R0189,saved,,2024-08-05 05:12:00
I002580,U0436,R0232,saved,,2024-01-19 01:16:00
I002581,U0113,R0065,viewed,,2025-02-18 14:59:00
I002582,U0084,R0131,visited,2.0,2024-06-24 10:18:00
I002583,U0235,R0020,viewed,,2024-09-01 17:34:00
I002584,U0438,R0036,saved,,2024-11-22 09:25:00
I002585,U0446,R0236,saved,,2025-02-06 10:24:00
I002586,U0312,R0006,rated,3.0,2024-09-20 21:59:00
I002587,U0221,R0256,saved,,2024-12-30 05:39:00
I002588,U0471,R0225,visited,,2024-03-23 07:43:00
I002589,U0216,R0141,viewed,,2024-11-21 17:38:00
I002590,U0166,R0106,viewed,,2025-01-02 01:14:00
I002591,U0015,R0061,visited,,2025-03-19 12:09:00
I002592,U0279,R0115,viewed,,2024-11-15 01:20:00
I002593,U0009,R0060,viewed,,2024-08-22 08:53:00
I002594,U0235,R0011,saved,,2024-09-08 05:32:00
I002595,U0393,R0236,viewed,,2024-07-14 11:38:00
I002596,U0221,R0189,rated,3.0,2024-12-07 09:22:00
I002597,U0492,R0254,viewed,,2024-10-18 11:23:00
I002598,U0014,R0176,visited,,2024-07-17 04:36:00
I002599,U0364,R0043,viewed,,2024-07-05 09:57:00
I002600,U0039,R0287,viewed,,2024-03-23 22:20:00
I002601,U0068,R0188,visited,,2024-12-08 16:41:00
I002602,U0500,R0257,saved,,2024-07-20 20:20:00
I002603,U0364,R0095,visited,4.0,2024-05-31 22:18:00
I002604,U0164,R0077,saved,,2025-02-08 21:08:00
I002605,U0243,R0198,rated,4.0,2024-08-25 06:01:00
I002606,U0263,R0281,rated,4.0,2024-04-06 23:23:00
I002607,U0350,R0124,rated,2.0,2025-02-06 05:47:00
I002608,U0146,R0147,visited,,2025-01-30 13:14:00
I002609,U0149,R0012,viewed,,2025-02-12 22:05:00
I002610,U0186,R0085,saved,,2024-10-25 18:03:00
I002611,U0363,R0014,visited,,2024-05-09 02:08:00
I002612,U0167,R0155,viewed,,2024-10-31 02:50:00
I002613,U0380,R0120,viewed,,2024-07-06 15:04:00
I002614,U0457,R0237,visited,3.0,2024-05-02 09:52:00
I002615,U0363,R0105,rated,4.0,2024-01-21 02:18:00
I002616,U0026,R0285,visited,5.0,2024-07-13 21:26:00
I002617,U0155,R0185,viewed,,2024-10-20 03:43:00
I002618,U0036,R0112,viewed,,2024-10-14 23:52:00
I002619,U0357,R0106,rated,5.0,2024-04-29 13:56:00
I002620,U0407,R0246,saved,,2025-03-19 00:07:00
I002621,U0012,R0128,saved,,2024-10-30 11:27:00
I002622,U0015,R0253,rated,5.0,2024-08-31 12:22:00
I002623,U0030,R0254,saved,,2024-03-19 11:45:00
I002624,U0441,R0236,viewed,,2024-07-12 23:13:00
I002625,U0061,R0202,viewed,,2024-09-11 20:32:00
I002626,U0373,R0040,rated,4.0,2024-12-09 23:49:00
I002627,U0441,R0106,viewed,,2024-08-24 00:00:00
I002628,U0177,R0144,visited,,2024-07-22 12:43:00
I002629,U0071,R0127,viewed,,2024-01-15 15:06:00
I002630,U0444,R0034,viewed,,2024-08-03 06:15:00
I002631,U0094,R0111,rated,3.0,2025-02-13 12:21:00
I002632,U0320,R0088,viewed,,2025-01-09 00:53:00
I002633,U0296,R0253,viewed,,2025-03-31 10:58:00
I002634,U0278,R0073,visited,3.0,2024-05-20 11:20:00
I002635,U0446,R0058,visited,,2024-08-03 00:13:00
I002636,U0085,R0121,visited,,2024-10-07 22:31:00
I002637,U0431,R0099,viewed,,2024-01-09 01:16:00
I002638,U0356,R0121,viewed,,2024-09-22 09:26:00
I002639,U0137,R0051,viewed,,2024-02-15 04:02:00
I002640,U0205,R0117,viewed,,2025-03-31 05:36:00
I002641,U0063,R0134,viewed,,2024-09-19 03:07:00
I002642,U0384,R0138,viewed,,2024-08-12 05:34:00
I002643,U0038,R0213,viewed,,2024-06-06 12:58:00
I002644,U0012,R0171,saved,,2024-05-18 12:22:00
I002645,U0466,R0133,viewed,,2024-05-06 12:32:00
I002646,U0483,R0119,viewed,,2024-05-16 00:12:00
I002647,U0434,R0291,viewed,,2024-08-05 00:00:00
I002648,U0071,R0078,viewed,,2024-04-22 16:24:00
I002649,U0334,R0228,rated,4.0,2024-07-18 16:14:00
I002650,U0167,R0231,saved,,2024-04-09 08:01:00
I002651,U0400,R0294,saved,,2024-07-03 01:34:00
I002652,U0059,R0036,visited,,2025-03-14 00:15:00
I002653,U0288,R0140,saved,,2024-08-30 14:02:00
I002654,U0008,R0216,viewed,,2024-10-19 10:45:00
I002655,U0339,R0296,rated,4.0,2024-06-05 05:38:00
I002656,U0489,R0182,visited,4.0,2024-10-21 10:18:00
I002657,U0229,R0105,viewed,,2024-12-05 09:44:00
I002658,U0120,R0161,rated,2.0,2024-12-30 06:35:00
I002659,U0117,R0084,visited,,2024-09-06 22:05:00
I002660,U0228,R0007,rated,4.0,2024-02-22 04:43:00
I002661,U0173,R0230,viewed,,2025-01-13 07:02:00
I002662,U0437,R0148,saved,,2024-11-22 07:20:00
I002663,U0404,R0278,viewed,,2024-03-27 21:34:00
I002664,U0294,R0285,viewed,,2024-03-11 13:56:00
I002665,U0167,R0194,viewed,,2024-12-30 15:06:00
I002666,U0424,R0043,saved,,2025-03-28 23:46:00
I002667,U0296,R0062,viewed,,2024-02-08 09:59:00
I002668,U0206,R0132,saved,,2024-02-11 03:37:00
I002669,U0439,R0259,saved,,2024-08-22 11:51:00
I002670,U0155,R0251,rated,4.0,2025-01-29 21:33:00
I002671,U0095,R0124,saved,,2024-09-04 09:35:00
I002672,U0346,R0254,viewed,,2024-10-13 17:56:00
I002673,U0062,R0076,viewed,,2024-02-18 05:05:00
I002674,U0341,R0208,viewed,,2024-10-04 13:23:00
I002675,U0185,R0236,saved,,2025-01-23 21:33:00
I002676,U0069,R0056,viewed,,2024-01-08 06:43:00
I002677,U0382,R0242,saved,,2024-10-30 00:28:00
I002678,U0481,R0297,viewed,,2025-02-13 22:02:00
I002679,U0293,R0264,viewed,,2024-10-31 04:43:00
I002680,U0356,R0223,viewed,,2024-08-13 13:59:00
I002681,U0138,R0175,viewed,,2024-08-06 15:25:00
I002682,U0185,R0142,saved,,2024-03-23 16:06:00
I002683,U0229,R0139,saved,,2024-01-02 01:12:00
I002684,U0387,R0077,visited,4.0,2024-11-09 07:03:00
I002685,U0200,R0131,rated,4.0,2024-07-09 14:14:00
I002686,U0021,R0196,viewed,,2024-09-20 10:09:00
I002687,U0332,R0077,viewed,,2024-09-02 11:07:00
I002688,U0295,R0013,saved,,2025-03-06 06:25:00
I002689,U0223,R0119,viewed,,2024-03-17 17:22:00
I002690,U0357,R0205,visited,,2024-08-26 04:57:00
I002691,U0403,R0113,saved,,2024-06-21 18:13:00
I002692,U0053,R0019,viewed,,2024-08-29 23:44:00
I002693,U0366,R0028,visited,4.0,2024-12-01 06:16:00
I002694,U0480,R0018,viewed,,2024-05-16 06:12:00
I002695,U0496,R0043,saved,,2025-04-01 17:40:00
I002696,U0473,R0007,viewed,,2024-02-21 18:33:00
I002697,U0411,R0191,visited,4.0,2024-08-03 18:42:00
I002698,U0198,R0277,rated,5.0,2024-11-17 12:18:00
I002699,U0190,R0183,saved,,2024-12-19 04:06:00
I002700,U0277,R0114,visited,,2024-01-16 10:13:00
I002701,U0231,R0102,rated,3.0,2024-11-04 13:33:00
I002702,U0272,R0186,saved,,2024-03-08 16:35:00
I002703,U0110,R0293,saved,,2024-11-10 19:29:00
I002704,U0347,R0109,viewed,,2024-05-01 05:06:00
I002705,U0305,R0262,saved,,2024-12-11 13:22:00
I002706,U0349,R0016,viewed,,2024-08-11 13:56:00
I002707,U0467,R0269,saved,,2024-01-19 12:41:00
I002708,U0254,R0214,rated,4.0,2025-02-28 18:36:00
I002709,U0095,R0159,visited,3.0,2024-02-22 10:22:00
I002710,U0290,R0206,visited,3.0,2024-10-20 21:26:00
I002711,U0470,R0148,saved,,2024-06-27 10:50:00
I002712,U0223,R0189,viewed,,2024-09-19 15:13:00
I002713,U0017,R0028,visited,4.0,2024-03-15 23:51:00
I002714,U0195,R0193,saved,,2024-03-26 11:47:00
I002715,U0200,R0237,saved,,2024-04-05 05:46:00
I002716,U0307,R0034,viewed,,2025-02-12 03:37:00
I002717,U0156,R0230,visited,,2024-12-19 06:42:00
I002718,U0241,R0264,viewed,,2024-05-23 02:30:00
I002719,U0221,R0030,visited,4.0,2024-04-11 15:06:00
I002720,U0471,R0213,rated,4.0,2024-12-28 21:42:00
I002721,U0188,R0287,viewed,,2025-01-19 15:52:00
I002722,U0127,R0140,rated,4.0,2025-03-03 09:16:00
I002723,U0382,R0167,visited,4.0,2024-06-18 12:27:00
I002724,U0177,R0045,visited,,2024-06-04 23:28:00
I002725,U0228,R0141,viewed,,2024-01-23 19:52:00
I002726,U0207,R0261,viewed,,2024-01-21 12:10:00
I002727,U0383,R0166,viewed,,2024-09-18 18:41:00
I002728,U0303,R0200,visited,,2024-03-25 08:59:00
I002729,U0119,R0184,viewed,,2024-06-17 05:07:00
I002730,U0259,R0232,viewed,,2024-01-24 06:21:00
I002731,U0445,R0159,viewed,,2024-08-06 00:57:00
I002732,U0154,R0031,viewed,,2024-08-13 08:29:00
I002733,U0221,R0299,visited,4.0,2024-02-11 05:11:00
I002734,U0060,R0174,saved,,2025-01-07 18:52:00
I002735,U0463,R0023,visited,4.0,2024-09-23 19:14:00
I002736,U0111,R0111,rated,4.0,2024-07-31 22:45:00
I002737,U0339,R0206,visited,,2024-06-10 23:00:00
I002738,U0393,R0014,viewed,,2025-03-13 15:12:00
I002739,U0405,R0266,rated,3.0,2025-03-28 00:04:00
I002740,U0439,R0239,visited,,2024-10-13 01:24:00
I002741,U0321,R0192,viewed,,2024-03-02 18:06:00
I002742,U0042,R0257,visited,5.0,2024-01-04 17:00:00
I002743,U0489,R0188,visited,,2024-11-03 13:05:00
I002744,U0079,R0113,viewed,,2025-01-25 06:17:00
I002745,U0296,R0181,viewed,,2024-10-15 08:02:00
I002746,U0242,R0254,saved,,2024-07-16 04:45:00
I002747,U0199,R0205,saved,,2024-04-02 13:50:00
I002748,U0220,R0163,viewed,,2024-02-26 03:35:00
I002749,U0033,R0278,viewed,,2025-01-08 04:55:00
I002750,U0315,R0114,viewed,,2024-07-01 18:55:00
I002751,U0298,R0070,rated,2.0,2024-04-23 03:50:00
I002752,U0146,R0175,visited,,2024-12-24 19:54:00
I002753,U0452,R0299,visited,,2024-07-26 17:03:00
I002754,U0496,R0148,saved,,2024-02-15 02:09:00
I002755,U0406,R0217,viewed,,2025-02-06 08:49:00
I002756,U0449,R0278,visited,,2024-02-22 08:02:00
I002757,U0467,R0257,visited,,2024-08-21 08:21:00
I002758,U0179,R0293,visited,4.0,2024-05-20 02:19:00
I002759,U0346,R0274,visited,5.0,2024-02-13 19:51:00
I002760,U0177,R0100,viewed,,2025-03-14 09:31:00
I002761,U0206,R0064,viewed,,2024-12-30 12:56:00
I002762,U0493,R0199,visited,,2024-02-13 03:48:00
I002763,U0200,R0199,saved,,2024-07-23 13:00:00
I002764,U0394,R0098,viewed,,2024-05-18 12:56:00
I002765,U0281,R0212,viewed,,2024-07-21 11:24:00
I002766,U0421,R0152,viewed,,2024-07-05 15:08:00
I002767,U0076,R0166,viewed,,2024-04-13 10:09:00
I002768,U0001,R0267,visited,,2024-06-07 19:24:00
I002769,U0450,R0033,viewed,,2025-03-10 01:21:00
I002770,U0396,R0077,visited,,2024-04-26 10:12:00
I002771,U0393,R0045,viewed,,2024-05-19 11:58:00
I002772,U0212,R0009,rated,4.0,2024-11-15 07:18:00
I002773,U0340,R0077,viewed,,2025-01-02 22:07:00
I002774,U0329,R0039,viewed,,2024-10-02 15:32:00
I002775,U0114,R0136,rated,5.0,2024-04-10 21:53:00
I002776,U0247,R0279,visited,3.0,2024-03-17 03:59:00
I002777,U0076,R0117,viewed,,2024-10-16 21:57:00
I002778,U0382,R0265,viewed,,2024-01-08 01:51:00
I002779,U0349,R0291,rated,5.0,2024-03-24 13:22:00
I002780,U0238,R0266,rated,5.0,2024-08-10 06:43:00
I002781,U0154,R0258,saved,,2024-04-10 23:48:00
I002782,U0253,R0077,viewed,,2024-04-05 04:40:00
I002783,U0165,R0104,viewed,,2024-08-26 16:43:00
I002784,U0129,R0173,saved,,2024-09-26 05:32:00
I002785,U0135,R0226,viewed,,2024-07-12 22:02:00
I002786,U0273,R0066,rated,4.0,2024-06-02 10:45:00
I002787,U0371,R0067,viewed,,2024-04-16 02:43:00
I002788,U0385,R0070,viewed,,2024-12-01 01:30:00
I002789,U0482,R0043,rated,3.0,2024-04-22 00:40:00
I002790,U0420,R0063,saved,,2024-05-22 09:22:00
I002791,U0181,R0237,rated,4.0,2024-04-19 02:38:00
I002792,U0408,R0246,viewed,,2025-03-11 11:14:00
I002793,U0240,R0015,saved,,2025-01-17 06:50:00
I002794,U0325,R0155,viewed,,2024-11-03 15:23:00
I002795,U0269,R0260,visited,,2024-01-28 22:59:00
I002796,U0415,R0067,saved,,2024-03-19 15:38:00
I002797,U0471,R0113,saved,,2024-05-27 18:55:00
I002798,U0024,R0108,saved,,2024-04-05 07:55:00
I002799,U0309,R0165,viewed,,2025-03-26 14:00:00
I002800,U0149,R0231,viewed,,2024-06-08 23:56:00
I002801,U0378,R0269,viewed,,2024-08-25 09:29:00
I002802,U0242,R0255,viewed,,2024-04-23 12:24:00
I002803,U0211,R0181,viewed,,2024-08-18 12:45:00
I002804,U0282,R0080,rated,4.0,2025-02-07 21:41:00
I002805,U0276,R0066,visited,4.0,2025-03-14 16:26:00
I002806,U0443,R0276,saved,,2024-05-13 14:08:00
I002807,U0111,R0106,viewed,,2024-06-02 23:49:00
I002808,U0206,R0204,viewed,,2024-06-29 07:06:00
I002809,U0094,R0104,rated,3.0,2024-04-15 10:33:00
I002810,U0416,R0142,rated,4.0,2024-02-16 03:33:00
I002811,U0409,R0222,viewed,,2024-05-13 05:07:00
I002812,U0243,R0010,saved,,2024-04-25 12:16:00
I002813,U0321,R0271,visited,,2024-10-23 11:59:00
I002814,U0364,R0191,saved,,2024-02-07 19:15:00
I002815,U0472,R0054,visited,3.0,2024-12-18 12:21:00
I002816,U0296,R0255,viewed,,2024-08-06 16:31:00
I002817,U0244,R0250,saved,,2025-02-07 17:27:00
I002818,U0159,R0046,rated,3.0,2024-02-07 18:22:00
I002819,U0113,R0285,viewed,,2024-10-05 09:11:00
I002820,U0017,R0049,viewed,,2024-02-24 10:19:00
I002821,U0270,R0001,viewed,,2024-04-11 13:16:00
I002822,U0269,R0202,rated,3.0,2025-02-01 08:52:00
I002823,U0236,R0010,saved,,2025-02-13 21:38:00
I002824,U0464,R0247,saved,,2024-01-14 12:29:00
I002825,U0314,R0294,saved,,2024-07-17 14:11:00
I002826,U0390,R0100,viewed,,2024-04-24 21:11:00
I002827,U0030,R0187,saved,,2024-10-16 14:10:00
I002828,U0318,R0241,visited,,2024-07-04 21:28:00
I002829,U0317,R0101,visited,,2024-03-01 03:43:00
I002830,U0436,R0212,rated,4.0,2024-08-05 16:21:00
I002831,U0275,R0282,viewed,,2025-01-22 16:21:00
I002832,U0345,R0243,saved,,2024-07-12 15:55:00
I002833,U0211,R0141,saved,,2024-03-27 12:12:00
I002834,U0077,R0251,viewed,,2024-08-05 11:38:00
I002835,U0067,R0130,viewed,,2024-08-14 15:10:00
I002836,U0308,R0003,viewed,,2025-03-01 23:33:00
I002837,U0313,R0204,saved,,2024-11-15 08:21:00
I002838,U0450,R0014,visited,3.0,2024-10-10 01:49:00
I002839,U0207,R0298,saved,,2024-03-02 07:26:00
I002840,U0308,R0195,saved,,2024-01-22 22:58:00
I002841,U0142,R0015,viewed,,2024-01-29 08:05:00
I002842,U0198,R0112,rated,4.0,2024-05-11 00:20:00
I002843,U0451,R0073,viewed,,2025-03-21 17:28:00
I002844,U0324,R0298,viewed,,2024-05-29 12:29:00
I002845,U0144,R0219,rated,5.0,2025-02-07 12:55:00
I002846,U0222,R0020,rated,2.0,2024-03-10 15:12:00
I002847,U0421,R0293,saved,,2024-06-20 19:09:00
I002848,U0389,R0295,visited,5.0,2024-02-15 00:11:00
I002849,U0322,R0251,saved,,2024-09-30 03:43:00
I002850,U0448,R0168,viewed,,2024-09-22 08:37:00
I002851,U0452,R0237,saved,,2024-04-13 16:12:00
I002852,U0135,R0129,viewed,,2025-03-17 20:23:00
I002853,U0139,R0243,saved,,2024-06-23 00:51:00
I002854,U0394,R0094,viewed,,2024-08-27 00:46:00
I002855,U0207,R0271,viewed,,2024-08-28 01:30:00
I002856,U0062,R0082,saved,,2025-01-03 12:59:00
I002857,U0066,R0097,viewed,,2024-11-02 20:37:00
I002858,U0257,R0229,visited,,2024-01-06 15:37:00
I002859,U0420,R0219,viewed,,2024-08-20 16:13:00
I002860,U0413,R0006,saved,,2025-01-28 11:29:00
I002861,U0284,R0260,saved,,2024-07-18 08:15:00
I002862,U0379,R0043,saved,,2024-06-15 23:39:00
I002863,U0381,R0111,rated,3.0,2024-11-16 01:29:00
I002864,U0321,R0191,visited,,2024-03-20 13:39:00
I002865,U0320,R0028,viewed,,2024-04-15 20:02:00
I002866,U0184,R0205,rated,3.0,2024-05-05 00:28:00
I002867,U0350,R0238,viewed,,2024-03-01 04:55:00
I002868,U0500,R0183,visited,,2024-01-03 00:18:00
I002869,U0066,R0103,visited,4.0,2024-01-20 22:54:00
I002870,U0197,R0265,visited,3.0,2025-03-23 03:50:00
I002871,U0363,R0230,viewed,,2024-08-15 15:38:00
I002872,U0270,R0077,rated,4.0,2024-11-22 21:20:00
I002873,U0192,R0044,saved,,2025-03-16 21:12:00
I002874,U0051,R0259,visited,4.0,2024-08-27 21:26:00
I002875,U0339,R0041,saved,,2024-01-22 07:03:00
I002876,U0480,R0263,saved,,2025-01-07 19:21:00
I002877,U0433,R0156,viewed,,2024-07-17 03:43:00
I002878,U0410,R0174,visited,4.0,2024-10-10 09:37:00
I002879,U0433,R0167,visited,5.0,2024-05-10 09:26:00
I002880,U0365,R0149,visited,5.0,2025-03-11 13:38:00
I002881,U0477,R0185,saved,,2024-12-23 06:23:00
I002882,U0441,R0171,viewed,,2024-02-01 16:48:00
I002883,U0365,R0069,visited,,2024-06-02 14:49:00
I002884,U0479,R0253,saved,,2024-04-02 11:18:00
I002885,U0451,R0061,saved,,2024-03-16 09:47:00
I002886,U0301,R0128,viewed,,2024-01-20 00:31:00
I002887,U0458,R0187,viewed,,2025-03-02 09:36:00
I002888,U0136,R0055,viewed,,2024-12-13 18:21:00
I002889,U0251,R0061,visited,3.0,2024-01-16 05:49:00
I002890,U0079,R0252,viewed,,2024-07-03 06:51:00
I002891,U0104,R0142,visited,,2024-01-26 01:21:00
I002892,U0145,R0187,viewed,,2024-05-28 11:22:00
I002893,U0491,R0063,saved,,2024-12-05 06:13:00
I002894,U0441,R0213,viewed,,2025-02-24 19:22:00
I002895,U0389,R0004,visited,,2024-01-16 16:26:00
I002896,U0389,R0027,viewed,,2024-02-15 11:58:00
I002897,U0169,R0242,rated,3.0,2024-02-17 20:45:00
I002898,U0115,R0201,rated,4.0,2025-02-02 19:43:00
I002899,U0343,R0216,saved,,2025-03-28 16:32:00
I002900,U0013,R0046,visited,,2024-04-10 19:05:00
I002901,U0048,R0056,viewed,,2024-01-23 05:25:00
I002902,U0146,R0025,rated,3.0,2024-12-17 21:46:00
I002903,U0222,R0125,viewed,,2024-01-02 21:42:00
I002904,U0326,R0230,rated,4.0,2024-02-02 17:34:00
I002905,U0222,R0207,rated,5.0,2025-03-26 04:47:00
I002906,U0005,R0279,viewed,,2024-02-17 05:18:00
I002907,U0247,R0143,visited,4.0,2025-03-10 00:16:00
I002908,U0238,R0287,saved,,2024-03-26 15:38:00
I002909,U0421,R0223,viewed,,2025-02-05 20:20:00
I002910,U0438,R0155,saved,,2024-06-08 12:33:00
I002911,U0292,R0172,visited,3.0,2024-08-11 12:19:00
I002912,U0335,R0074,viewed,,2024-03-19 20:24:00
I002913,U0413,R0193,rated,3.0,2024-07-17 12:26:00
I002914,U0342,R0266,rated,4.0,2024-12-04 17:11:00
I002915,U0405,R0075,rated,2.0,2024-11-18 20:08:00
I002916,U0116,R0240,viewed,,2024-10-12 08:03:00
I002917,U0199,R0033,viewed,,2024-06-03 22:56:00
I002918,U0267,R0168,viewed,,2024-05-15 10:20:00
I002919,U0236,R0258,saved,,2024-01-28 11:21:00
I002920,U0469,R0115,viewed,,2024-07-29 03:16:00
I002921,U0493,R0223,visited,,2024-03-31 01:03:00
I002922,U0150,R0078,visited,,2024-05-08 14:45:00
I002923,U0052,R0189,viewed,,2024-02-12 20:36:00
I002924,U0279,R0045,rated,4.0,2024-04-05 05:45:00
I002925,U0244,R0217,rated,4.0,2024-04-05 15:42:00
I002926,U0066,R0107,viewed,,2024-07-24 01:58:00
I002927,U0040,R0252,viewed,,2024-03-05 19:05:00
I002928,U0271,R0137,visited,,2025-03-02 09:37:00
I002929,U0426,R0209,saved,,2024-06-19 04:30:00
I002930,U0010,R0093,saved,,2024-02-18 03:51:00
I002931,U0149,R0111,rated,1.0,2025-02-24 06:02:00
I002932,U0246,R0188,viewed,,2024-02-09 00:38:00
I002933,U0072,R0056,saved,,2024-05-27 10:51:00
I002934,U0123,R0080,viewed,,2024-11-08 04:28:00
I002935,U0092,R0212,viewed,,2025-03-14 01:11:00
I002936,U0114,R0104,visited,,2024-06-22 16:01:00
I002937,U0215,R0075,viewed,,2024-06-22 04:26:00
I002938,U0346,R0124,visited,,2024-03-14 14:46:00
